,0,1
284,game hay mà nhiều hack quá,False
285,hay,False
286,game gác,False
287,một trò chơi yêu thích của tôi tuy nhiên vấn nạn hacker quá nhiều nên cũng một phần làm tôi chán nản nhà phát hành làm chưa tốt,False
288,không tối ưu cho những máy cấu hình thấp,False
289,english i got vac for no reason game kicks players for no reason i ned admin to check again now you embaras me with my friends and enemies they laugh at me and cal me cheat hack doing this i wil never trust vac csgo vietnams tôi bị vac khong lý do game kick người chơi không lý do tôi cần quảng trị viên kiểm tra lại bây giờ các ngươi làm tôi mất mặt với bạn bè và kẻ định họ cười tôi và gọi tôi cheat hack làm kiểu này tôi sẽ không bao giờ tin tưởng vac csgo nửa,False
290,i bought thí game before and nơ it s like you re betrayed,False
291,khi game còn phải mua thì hack cheat còn ít vậy mà bây giờ còn mở fre để kéo rating của game rồi game còn nát hơn cả sh t,False
292,lỗi không chơi được game,False
293,game rất buồn cười làm tôi rớt con mẹ nó cặc,False
294,game bắn súng cùng đồng đội vs,False
295,game rác toàn hack,False
296,overwach như con cặc vậy toàn mấy thằng ngu lồn ban ngu địt con mẹ chung mày toàn mấy thằng não chứa cức không đéo biết hack hay không cũng ban địt con mẹ chung mày mấy thằng loz overwach rẻ rách,False
297,game lắm hack vcl anti-cheat như bìu,False
298,game toàn hack,False
299,h game như cái đầu buồi quấn giẻ h quá khứ kia của anh chỉ toàn là những giá băng quá khứ kia của anh chỉ là người luôn sống trong đợi chờ em sẽ không về đâu thats what u say em sẽ không về đâu đừng chờ đợi những giấc mơ trong giấc mơ của anh giờ chẳng tìm thấy lối ra trong giấc mơ của anh giờ toàn là những tháng năm lạnh lùng em có nghe được không tel me where u at em có nghe được không hỡi em,False
300,ahora con el fre to play hay gente antigamer y trol más hackers vuelvan el juego de compra pls,False
301,hack qúa hack,False
302,hay và được,False
303,game như c toàn hacker với cheats bọn lol csgo chúng mày,False
304,game hack nhiều quá càng ngày càng rác thật sự chán quá hồi trước game đẹp bao nhiêu giờ ai cũng có thể hack rồi làm game tệ đi cho dù có prime hay nonprime thì họ cũng sẽ bất chấp để hack steam vắt sữa từ người chơi nhiều quá thay vì có thể làm anti cheat mạnh như faceit hay e thì tốt biết mấy,False
305,game lỗi load không được rồi bị ban p đồng đội chạy vào lửa của tôi và rồi bị ban tiếng gamer toxic thì k ban bắn nhau đạn lạc thì ban,False
306,game hay,False
307,vac anti-check vô lý tự dưng lại band,False
308,game đầu buồi,False
309,đm game như loz quả smoke quá vật lý khiến bạn khánh thor của tôi bị mất k,False
310,tại sao tôi lại bị ban trong khi đồng đội bắn tôi tôi kick họ là kết cục là tôi bị ban game xác nhận sao thế,False
311,game hay mà nhiều hack quá,False
312,hay,False
313,game gác,False
314,một trò chơi yêu thích của tôi tuy nhiên vấn nạn hacker quá nhiều nên cũng một phần làm tôi chán nản nhà phát hành làm chưa tốt,False
315,không tối ưu cho những máy cấu hình thấp,False
316,english i got vac for no reason game kicks players for no reason i ned admin to check again now you embaras me with my friends and enemies they laugh at me and cal me cheat hack doing this i wil never trust vac csgo vietnams tôi bị vac khong lý do game kick người chơi không lý do tôi cần quảng trị viên kiểm tra lại bây giờ các ngươi làm tôi mất mặt với bạn bè và kẻ định họ cười tôi và gọi tôi cheat hack làm kiểu này tôi sẽ không bao giờ tin tưởng vac csgo nửa,False
317,i bought thí game before and nơ it s like you re betrayed,False
318,khi game còn phải mua thì hack cheat còn ít vậy mà bây giờ còn mở fre để kéo rating của game rồi game còn nát hơn cả sh t,False
319,lỗi không chơi được game,False
320,game rất buồn cười làm tôi rớt con mẹ nó cặc,False
321,game bắn súng cùng đồng đội vs,False
322,game rác toàn hack,False
323,overwach như con cặc vậy toàn mấy thằng ngu lồn ban ngu địt con mẹ chung mày toàn mấy thằng não chứa cức không đéo biết hack hay không cũng ban địt con mẹ chung mày mấy thằng loz overwach rẻ rách,False
324,game lắm hack vcl anti-cheat như bìu,False
325,game toàn hack,False
326,h game như cái đầu buồi quấn giẻ h quá khứ kia của anh chỉ toàn là những giá băng quá khứ kia của anh chỉ là người luôn sống trong đợi chờ em sẽ không về đâu thats what u say em sẽ không về đâu đừng chờ đợi những giấc mơ trong giấc mơ của anh giờ chẳng tìm thấy lối ra trong giấc mơ của anh giờ toàn là những tháng năm lạnh lùng em có nghe được không tel me where u at em có nghe được không hỡi em,False
327,ahora con el fre to play hay gente antigamer y trol más hackers vuelvan el juego de compra pls,False
328,hack qúa hack,False
329,hay và được,False
330,game như c toàn hacker với cheats bọn lol csgo chúng mày,False
331,game hack nhiều quá càng ngày càng rác thật sự chán quá hồi trước game đẹp bao nhiêu giờ ai cũng có thể hack rồi làm game tệ đi cho dù có prime hay nonprime thì họ cũng sẽ bất chấp để hack steam vắt sữa từ người chơi nhiều quá thay vì có thể làm anti cheat mạnh như faceit hay e thì tốt biết mấy,False
332,game lỗi load không được rồi bị ban p đồng đội chạy vào lửa của tôi và rồi bị ban tiếng gamer toxic thì k ban bắn nhau đạn lạc thì ban,False
333,game hay,False
334,vac anti-check vô lý tự dưng lại band,False
335,game đầu buồi,False
336,đm game như loz quả smoke quá vật lý khiến bạn khánh thor của tôi bị mất k,False
337,tại sao tôi lại bị ban trong khi đồng đội bắn tôi tôi kick họ là kết cục là tôi bị ban game xác nhận sao thế,False
338,game hay mà nhiều hack quá,False
339,hay,False
340,game gác,False
341,một trò chơi yêu thích của tôi tuy nhiên vấn nạn hacker quá nhiều nên cũng một phần làm tôi chán nản nhà phát hành làm chưa tốt,False
342,không tối ưu cho những máy cấu hình thấp,False
343,english i got vac for no reason game kicks players for no reason i ned admin to check again now you embaras me with my friends and enemies they laugh at me and cal me cheat hack doing this i wil never trust vac csgo vietnams tôi bị vac khong lý do game kick người chơi không lý do tôi cần quảng trị viên kiểm tra lại bây giờ các ngươi làm tôi mất mặt với bạn bè và kẻ định họ cười tôi và gọi tôi cheat hack làm kiểu này tôi sẽ không bao giờ tin tưởng vac csgo nửa,False
344,i bought thí game before and nơ it s like you re betrayed,False
345,khi game còn phải mua thì hack cheat còn ít vậy mà bây giờ còn mở fre để kéo rating của game rồi game còn nát hơn cả sh t,False
346,lỗi không chơi được game,False
347,game rất buồn cười làm tôi rớt con mẹ nó cặc,False
348,game bắn súng cùng đồng đội vs,False
349,game rác toàn hack,False
350,overwach như con cặc vậy toàn mấy thằng ngu lồn ban ngu địt con mẹ chung mày toàn mấy thằng não chứa cức không đéo biết hack hay không cũng ban địt con mẹ chung mày mấy thằng loz overwach rẻ rách,False
351,game lắm hack vcl anti-cheat như bìu,False
352,game toàn hack,False
353,h game như cái đầu buồi quấn giẻ h quá khứ kia của anh chỉ toàn là những giá băng quá khứ kia của anh chỉ là người luôn sống trong đợi chờ em sẽ không về đâu thats what u say em sẽ không về đâu đừng chờ đợi những giấc mơ trong giấc mơ của anh giờ chẳng tìm thấy lối ra trong giấc mơ của anh giờ toàn là những tháng năm lạnh lùng em có nghe được không tel me where u at em có nghe được không hỡi em,False
354,ahora con el fre to play hay gente antigamer y trol más hackers vuelvan el juego de compra pls,False
355,hack qúa hack,False
356,hay và được,False
357,game như c toàn hacker với cheats bọn lol csgo chúng mày,False
358,game hack nhiều quá càng ngày càng rác thật sự chán quá hồi trước game đẹp bao nhiêu giờ ai cũng có thể hack rồi làm game tệ đi cho dù có prime hay nonprime thì họ cũng sẽ bất chấp để hack steam vắt sữa từ người chơi nhiều quá thay vì có thể làm anti cheat mạnh như faceit hay e thì tốt biết mấy,False
359,game lỗi load không được rồi bị ban p đồng đội chạy vào lửa của tôi và rồi bị ban tiếng gamer toxic thì k ban bắn nhau đạn lạc thì ban,False
360,game hay,False
361,vac anti-check vô lý tự dưng lại band,False
362,game đầu buồi,False
363,đm game như loz quả smoke quá vật lý khiến bạn khánh thor của tôi bị mất k,False
364,tại sao tôi lại bị ban trong khi đồng đội bắn tôi tôi kick họ là kết cục là tôi bị ban game xác nhận sao thế,False
365,game hay mà nhiều hack quá,False
366,hay,False
367,game gác,False
368,một trò chơi yêu thích của tôi tuy nhiên vấn nạn hacker quá nhiều nên cũng một phần làm tôi chán nản nhà phát hành làm chưa tốt,False
369,không tối ưu cho những máy cấu hình thấp,False
370,english i got vac for no reason game kicks players for no reason i ned admin to check again now you embaras me with my friends and enemies they laugh at me and cal me cheat hack doing this i wil never trust vac csgo vietnams tôi bị vac khong lý do game kick người chơi không lý do tôi cần quảng trị viên kiểm tra lại bây giờ các ngươi làm tôi mất mặt với bạn bè và kẻ định họ cười tôi và gọi tôi cheat hack làm kiểu này tôi sẽ không bao giờ tin tưởng vac csgo nửa,False
